%eval_id interface p1             p2             p3             p4             p5             p6             p7             p8             p9             p10            p11            p12            p13            p14            p15            activation     energy         maxamp         
104      INTERFACE  -7.145868467   3.214504205    2.894511982    6.871092191    -6.637983222   3.290884053    5.128303036    -6.217958636   2.03417558     -2.646580155   -2.090501271   -2.766466795   7.307754764    0.09811193338  6.006464031    -0.4612813294  1.238563389e-05 7.729646169    
105      INTERFACE  -7.145868467   3.214504205    2.894511982    6.871092191    -6.637983222   3.290884053    5.128303036    -6.217958636   2.03417558     -2.646580155   -2.090501271   -2.754114894   7.307754764    0.5028697577   6.006464031    -0.4570791721  1.237401273e-05 7.755715527    
106      INTERFACE  -7.145868467   3.214504205    3.413575561    6.871092191    -6.637983222   3.290884053    5.128303036    -6.217958636   2.03417558     -2.646580155   -2.090501271   -2.754114894   7.307754764    0.09811193338  6.006464031    -0.4783389866  1.247808195e-05 7.762859637    
107      INTERFACE  -7.145868467   6.184383889    -5.333277603   -1.599175201   -6.637983222   3.290884053    5.128303036    -6.217958636   2.03417558     -0.2517749126  -6.826857521   -2.754114894   7.307754764    0.09811193338  -5.33751638    -0.4291185141  1.296264906e-05 8.436561863    
108      INTERFACE  -6.99795078    -2.550536885   2.859535564    -2.413445362   1.615045657    3.442201245    2.060777603    1.126887262    -3.462417215   -7.126140974   -2.025109364   -4.186844033   0.1396362868   -5.464074108   -4.206554287   -0.6616666317  6.307959508e-06 5.426829137    
109      INTERFACE  -6.723339208   -7.157272913   6.516960659    -2.352487419   -7.103627929   5.757210852    6.961934895    -2.165361054   -0.274883191   -3.372542635   -3.632093603   2.454334919    -5.311386803   1.260578925    1.388955218    -0.6126885414  1.194379593e-05 7.8214986      
110      INTERFACE  -6.564564881   -4.100556998   -2.857416249   0.8816832413   5.374612519    -6.960007504   5.124253879    -4.237748301   1.599554328    -0.7132351856  4.57217224     0.8923556182   -5.682745738   4.851666278    -2.900661442   -0.4127330184  9.800139881e-06 6.289967617    
111      INTERFACE  -6.552264508   4.448916166    -2.234410334   -2.980423696   -1.88715361    1.0558941      -1.064988458   -1.279867528   -4.07580512    -3.177655752   -7.447184231   6.904667595    -4.253394066   0.02039501794  -6.25680268    -0.2824011445  7.897132369e-06 8.703422414    
112      INTERFACE  -6.552264508   4.448916166    -2.234410334   -2.980423696   -1.822529438   1.0558941      -1.064988458   -1.279867528   -4.07580512    -3.177655752   -7.447184231   6.904667595    -4.465005732   0.02039501794  -6.25680268    -0.2863762677  7.935833832e-06 8.712609132    
113      INTERFACE  -6.320148592   3.214504205    2.894511982    6.871092191    3.865574722    5.210641293    -4.523513644   -4.364379119   0.8809003506   -2.646580155   -2.090501271   1.124349124    -0.8986648863  -7.140705935   6.006464031    -0.8028764725  1.038560942e-05 7.270927453    
114      INTERFACE  -6.320148592   6.184383889    -5.333277603   -1.599175201   3.865574722    5.210641293    -4.523513644   -4.364379119   0.8809003506   -0.2517749126  -6.826857521   1.124349124    -0.8986648863  -7.140705935   -4.627587425   -0.7174244523  9.893957083e-06 7.723148605    
115      INTERFACE  -6.303449512   -0.9270565856  -2.857416249   0.8816832413   4.19882486     -0.9085518301  6.067481401    -5.055516105   -2.691812655   6.61708347     4.57217224     0.8923556182   -5.682745738   4.851666278    0.8249208253   -0.4642784894  9.300763463e-06 6.583426966    
116      INTERFACE  -6.224438846   4.943971176    -1.529604273   6.981032139    -3.718728598   4.892556177    7.295533453    -2.465945727   2.693888992    4.411271648    2.946611895    -2.167030086   -3.261491903   -4.028587763   -0.235670287   -0.637724638   9.770959067e-06 6.882774345    
117      INTERFACE  -5.965229384   0.4686327758   1.979515101    -6.615518562   4.694641562    -4.939423659   2.191792498    -3.881230714   6.465659716    3.372378343    -2.263213997   1.110429039    -1.811819006   4.687772641    7.305600447    -0.6388452053  1.026234745e-05 7.040517737    
118      INTERFACE  -5.965229384   0.4686327758   1.979515101    1.636738424    -5.38070415    -4.939423659   2.191792498    -5.918769263   0.3952152947   7.153222652    5.364671134    4.263121691    -1.811819006   -2.262355906   6.647493573    -0.6001901627  1.027952693e-05 6.914341291    
119      INTERFACE  -5.765257354   3.31702841     -4.946851101   -0.2368359024  -4.391690698   6.150607005    7.341389009    4.178620107    -3.053150452   2.727034704    3.881154557    -3.77850398    -5.474640593   6.940779586    -7.165454049   -0.6817798018  1.342173808e-05 7.358624681    
120      INTERFACE  -5.528924236   4.070609675    1.442289848    -2.192828138   6.933007571    -5.107457942   -5.505467892   -0.8943085528  2.173226618    2.815903421    2.732785696    1.064153844    1.378911694    -3.857244095   2.493517578    -0.4191776216  7.318289114e-06 6.806871628    
121      INTERFACE  -5.424562787   1.558287481    3.480892124    -5.628451618   6.863711681    5.102437992    -4.072504444   -2.13565401    4.28343962     3.608319522    -1.385392714   4.821248372    -6.26251647    -5.261157375   0.5086285146   -0.5441618562  1.057071261e-05 6.860166313    
122      INTERFACE  -5.119283648   -1.279017855   -0.05375188429 -2.374118562   -5.551135588   -2.31420184    -1.754340958   5.716739182    -6.950397931   2.127688345    -3.915831727   -4.799829201   -7.276519542   7.432565214    4.566495806    -0.528842628   1.067943749e-05 8.779123976    
123      INTERFACE  -5.119283648   -1.279017855   -0.05375188429 -2.374118562   6.859523349    -6.831030375   -1.754340958   2.720926099    -6.950397931   6.966604634    -1.406695558   2.024524922    0.5770336665   4.923270257    -0.7877024441  -0.4667546749  9.554573626e-06 7.121883152    
124      INTERFACE  -4.733629062   -1.705712739   -5.328021808   1.97516951     -3.987302643   -1.412245377   -2.112360813   1.059561832    1.662510943    6.007524705    3.884812432    -7.071008531   -2.159184576   6.118370722    2.866834875    -0.5926561952  8.417596802e-06 6.762590998    
125      INTERFACE  -4.733629062   -1.705712739   -5.328021808   1.97516951     -3.987302643   -1.412245377   -2.112360813   1.059561832    1.662510943    6.007524705    4.679667892    -7.071008531   -5.800727081   6.118370722    -7.370314049   -0.8203217983  1.069016614e-05 7.244528003    
126      INTERFACE  -4.733629062   -1.705712739   5.439552906    1.510673339    1.382619373    -1.412245377   -2.112360813   1.059561832    1.662510943    -1.284735696   4.381413521    -1.041989109   6.742223622    -3.62112911    -6.547474307   -0.5882955194  6.941161683e-06 6.759768664    
127      INTERFACE  -4.438824166   -5.86514478    -4.205802193   -6.615518562   4.694641562    2.476921319    3.361402757    -3.881230714   6.465659716    3.372378343    2.144769323    1.110429039    -1.170034184   4.687772641    7.305600447    -0.7167850733  1.08089397e-05 7.205707346    
128      INTERFACE  -4.438824166   -5.86514478    -3.170150204   1.531571561    5.437964235    2.476921319    -0.4566306347  5.233497681    -7.489024415   -5.881983283   2.144769323    2.95758748     -0.5490133693  -1.304828592   -5.058673449   -0.6756007671  8.942774407e-06 6.587026834    
129      INTERFACE  -4.438824166   -3.834485838   -0.7912014277  5.218410095    5.437964235    2.476921319    -1.075872268   5.233497681    -7.489024415   -5.881983283   2.144769323    2.95758748     -5.763042799   -1.304828592   2.551784895    -0.6305390596  9.744357992e-06 7.20412893     
130      INTERFACE  -4.438824166   0.5072899107   -3.170150204   1.531571561    5.437964235    6.374090001    1.339908631    5.688469684    -5.001870905   -5.881983283   2.144769323    -1.550348596   2.742857488    -5.983389825   -5.7418071     -0.8444719315  9.985396445e-06 6.749180829    
131      INTERFACE  -4.057495984   7.116638752    0.306217758    6.633253593    -5.966301862   3.022571209    -1.452073813   -3.875960899   0.07354043311  1.296310832    -4.048477698   1.329408432    2.031829667    3.308541503    2.615575627    -0.5379330516  7.57752264e-06 6.595790156    
132      INTERFACE  -4.057495984   7.116638752    0.8461476808   6.633253593    -5.966301862   3.022571209    -1.452073813   -3.875960899   0.07354043311  1.296310832    -4.048477698   1.278354094    2.031829667    3.308541503    2.615575627    -0.5599906445  7.576257643e-06 6.565235432    
133      INTERFACE  -3.670939247   -2.309124279   1.910080861    -6.690904589   5.261200605    -2.003050095   7.015966542    -0.6696665139  -6.831759642   -2.289367414   0.1900692064   -6.306374638   -4.654066333   5.445545569    -4.081716715   -0.6553624868  1.022644737e-05 8.24622321     
134      INTERFACE  -3.623788035   1.710309353    1.794553138    -3.65045229    1.2324929      -6.503391391   -5.906543538   -1.07976284    -4.215691246   -6.740746891   6.430693755    5.484103043    6.824036864    0.7369176942   -0.3447733926  -0.7040082812  1.045743903e-05 7.314789544    
135      INTERFACE  -3.378503425   -5.332633824   6.205200401    3.803109008    -1.852928484   -5.700822528   -4.267041104   5.829649264    7.253513192    0.2577933705   6.203508297    -2.271596179   4.050402086    -0.516260922   -6.941451765   -0.6609218121  1.229134202e-05 7.150322852    
136      INTERFACE  -3.378503425   4.943971176    6.205200401    6.981032139    -3.718728598   -5.700822528   -4.267041104   5.829649264    7.253513192    0.2577933705   6.496574533    -2.271596179   -3.261491903   -4.028587763   -0.235670287   -0.7472985387  1.227157879e-05 6.559432424    
137      INTERFACE  -3.319393979   -4.044742226   -6.309031492   6.267846606    5.013708646    -0.1773362852  -5.04104887    -5.401380175   -3.655701429   5.509981945    7.084620567    -5.086987036   6.165140205    -2.366561165   -2.583279414   -0.5696524978  1.268480802e-05 7.581130823    
138      INTERFACE  -3.260422603   6.277524037    0.2170550929   1.650663074    -6.599057524   -3.089232687   -1.59798101    1.988387478    7.166367089    3.783440397    -3.211660707   -1.465041651   -0.1270270337  -5.115628118   1.388955218    -0.5718209743  7.862635016e-06 7.290970773    
139      INTERFACE  -3.135478944   -4.100556998   4.503122759    -0.9635007514  5.374612519    -6.960007504   5.124253879    -4.237748301   1.599554328    -0.7132351856  -5.730223604   -1.519032158   -0.2842437163  -0.3894081725  -2.900661442   -0.5061324835  7.322921508e-06 6.270397099    
140      INTERFACE  -3.135478944   -4.100556998   4.527295147    -0.9635007514  5.374612519    -6.960007504   5.124253879    -4.237748301   1.599554328    -0.7132351856  -5.100868873   -1.519032158   -0.2842437163  -0.3894081725  -2.900661442   -0.4987131655  7.126571493e-06 6.229551654    
141      INTERFACE  -3.135478944   -4.100556998   4.527295147    -0.9635007514  5.374612519    -6.960007504   5.124253879    4.157151616    1.599554328    5.477099208    -0.5269449707  -1.519032158   -0.2842437163  -6.648033277   3.201991064    -0.5987998247  9.246208413e-06 7.292767469    
142      INTERFACE  -3.135478944   -0.9270565856  4.527295147    -0.9635007514  4.19882486     -0.9085518301  6.067481401    -5.055516105   -2.691812655   6.61708347     -5.730223604   -1.519032158   -0.2842437163  -0.3894081725  0.8249208253   -0.5387455821  7.200223109e-06 6.577659646    
143      INTERFACE  -3.098260975   -6.693496063   6.139026498    -5.187709105   -1.838597951   -2.566693584   3.868914764    -1.023459793   2.996021509    1.599031004    6.508016232    4.267158835    1.378450822    1.416131311    -1.156061719   -0.6173562407  7.905417007e-06 7.10652555     
144      INTERFACE  -3.098260975   -6.693496063   6.139026498    -5.187709105   -1.838597951   -2.566693584   3.868914764    -0.9595653221  2.996021509    1.599031004    6.508016232    4.267158835    1.378450822    1.416131311    -1.831193713   -0.6288319826  7.990796584e-06 7.068323205    
145      INTERFACE  -3.098260975   -6.693496063   6.139026498    -5.187709105   -1.838597951   -2.566693584   3.868914764    -0.9595653221  2.996021509    1.599031004    6.508016232    4.267158835    1.378450822    1.416131311    -0.7597492137  -0.6107777357  7.859360077e-06 7.135288486    
146      INTERFACE  -3.098260975   -6.693496063   6.139026498    -5.187709105   -1.838597951   -2.566693584   3.868914764    -0.9595653221  2.996021509    1.599031004    7.133408769    4.267158835    1.378450822    1.416131311    -1.156061719   -0.6393747926  8.186413371e-06 7.149605988    
147      INTERFACE  -3.041295074   -2.571277982   4.512288942    6.267846606    -0.6997295926  -1.855649347   -4.294651743   -5.401380175   -3.655701429   5.509981945    -0.7633636395  0.3549538915   -0.35327698    0.4741198909   -2.583279414   -0.5922306776  6.278912963e-06 6.774122487    
148      INTERFACE  -2.69237434    -2.789379419   -5.063989357   -3.673380826   -0.4558675424  -6.649500285   -7.291796857   3.767058296    -6.287493179   -1.236033961   2.292393749    -7.28658902    -0.808513648   -0.8406918581  -0.8643097353  -0.2597745955  6.050375478e-06 6.259587545    
149      INTERFACE  -2.69237434    -2.789379419   -5.063989357   3.751060085    5.166664115    -7.2784154     -7.291796857   3.767058296    -6.287493179   -1.236033961   6.211751054    -7.28658902    -0.6071075813  -0.8406918581  -5.067367292   -0.5969663262  1.129858013e-05 7.933295098    
150      INTERFACE  -2.69237434    -2.789379419   -5.063989357   3.751060085    5.166664115    -7.2784154     -7.010499233   3.767058296    -6.287493179   -1.236033961   6.211751054    -7.28658902    -0.808513648   -0.8406918581  -5.067367292   -0.5959576964  1.117389728e-05 7.928301876    
151      INTERFACE  -2.69237434    3.214504205    -5.063989357   6.871092191    -6.637983222   -7.2784154     -7.291796857   3.767058296    2.03417558     -2.646580155   -2.090501271   -2.754114894   7.307754764    0.09811193338  6.006464031    -0.6193736792  1.311206612e-05 7.75504192     
152      INTERFACE  -2.528810259   -5.86514478    4.840391864    5.817337429    -0.3594565032  2.476921319    -1.075872268   5.233497681    -7.489024415   -6.086550943   -0.5152194914  2.95758748     -0.5490133693  -1.304828592   -5.058673449   -0.638327837   9.250802e-06   6.894845771    
153      INTERFACE  -2.528810259   0.5072899107   4.840391864    5.817337429    -0.3594565032  6.374090001    1.339908631    5.688469684    -5.001870905   -6.086550943   -0.5152194914  -1.550348596   2.742857488    -5.983389825   -5.666327204   -0.8337328434  1.004369532e-05 6.397941796    
154      INTERFACE  -2.528810259   2.810268079    4.840391864    5.817337429    -0.3594565032  6.374090001    1.339908631    7.328224084    6.53365639     -6.581197734   -3.541047171   4.013751019    2.742857488    -5.983389825   -2.029162028   -0.8348371387  1.090548668e-05 7.879786576    
155      INTERFACE  -2.46622288    -4.253090041   4.823095457    7.16333664     3.646071998    3.524134523    6.768435167    -3.826507622   -0.9114510815  3.208422247    -5.450696423   -5.059466475   0.8056421198   -1.173678629   5.484755937    -0.7826810479  9.864967689e-06 6.395662831    
